3.28	32.90577
3.3	31.98068
3.32	32.5192
3.34	33.23178
3.36	32.73071
3.38	32.3626
3.4	24.22371
3.42	1.139623
3.44	-2.450072
3.46	-0.2513067
3.48	0.7159609
3.5	0.5616922
3.52	-0.4632416
3.54	-0.838226
3.56	0.137622
3.58	0.8494406
3.6	-0.5266744
3.62	-0.7374657
3.64	0.4610643
3.66	0.3082972
3.68	-0.7918729
3.7	-0.8230026
3.72	0.3186353
3.74	0.2486695
3.76	-0.7305013
3.78	-0.3407471
3.8	0.5967363
3.82	-0.03476724
3.84	-0.8310759
3.86	-0.238247
3.88	0.3041195
3.9	-0.5287287
3.92	-0.7842506
3.94	0.05669007
3.96	0.5099036
3.98	-0.525995
4	-0.8492948
4.02	0.01328926
4.04	0.5411533
4.06	4.949661
4.08	8.511026
4.1	22.67978
4.12	30.79602
4.14	31.29964
4.16	31.93121
4.18	33.30003
4.2	33.64114
4.22	32.71016
4.24	32.07856
4.26	33.01328
4.28	33.28865
4.3	32.24562
4.32	32.26082
4.34	33.50107
4.36	33.04862
4.38	32.20538
4.4	32.50991
4.42	33.53066
4.44	33.34531
4.46	32.30453
4.48	32.66991
4.5	33.36788
4.52	33.03498
4.54	32.19388
4.56	32.6852
4.58	33.59185
4.6	33.37996
4.62	32.85856
4.64	33.19546
4.66	33.48814
4.68	32.65051
4.7	32.16221
4.72	34.21753
4.74	33.07901
4.76	13.76232
4.78	0.8288897
4.8	0.6989501
4.82	0.05010581
4.84	-1.187492
4.86	-1.190854
4.88	0.1187746
4.9	-0.2383041
4.92	-1.276625
4.94	-0.4034556
4.96	0.2800972
4.98	-0.5179949
5	-1.472045
5.02	-0.3082648
5.04	0.3250297
5.06	-0.5772516
5.08	-1.202794
5.1	-0.4525859
5.12	0.2121176
5.14	-0.7581358
5.16	-1.073993
5.18	0.02304935
5.2	0.1658028
5.22	-0.7639008
5.24	-1.127093
5.26	-0.001857206
5.28	-0.0244655
5.3	-1.006793
5.32	-1.051288
5.34	0.04226805
5.36	-0.1616051
5.38	-1.087847
5.4	-1.273705
5.42	5.468801
5.44	15.21849
5.46	30.80097
5.48	32.72502
5.5	34.53074
5.52	34.19573
5.54	32.74071
5.56	32.62497
5.58	33.57279
5.6	33.4214
5.62	32.36342
5.64	32.81349
5.66	33.68003
5.68	33.14769
5.7	32.31374
5.72	32.80795
5.74	33.61176
5.76	33.2168
5.78	32.32005
5.8	33.01453
5.82	33.3573
5.84	32.53799
5.86	32.42964
5.88	33.13428
5.9	33.42695
5.92	32.37209
5.94	32.30744
5.96	33.27906
5.98	33.25417
6	32.35808
6.02	32.74478
6.04	33.39457
6.06	33.3161
6.08	37.86002
6.1	23.08135
6.12	2.554868
6.14	-0.2647623
6.16	-0.009309746
6.18	-0.05146096
6.2	0.4512478
6.22	-0.5950261
6.24	-0.8504919
6.26	0.1690686
6.28	0.4589117
6.3	-0.4561789
6.32	-0.8294574
6.34	0.07301408
6.36	0.1809181
6.38	-0.6246674
6.4	-0.5505829
6.42	0.4911583
6.44	0.3558362
6.46	-0.8168414
6.48	-0.6677597
6.5	0.4188598
6.52	-0.01555596
6.54	-0.8817242
6.56	-0.3679738
6.58	0.5328683
6.6	-0.1690331
6.62	-0.9165711
6.64	-0.2494625
6.66	0.6932354
6.68	-0.1878379
6.7	-0.8711295
6.72	-0.05995636
6.74	0.3901462
6.76	1.374576
6.78	13.53724
6.8	32.70494
6.82	31.11921
6.84	30.85683
6.86	31.70191
6.88	32.9799
6.9	33.81287
6.92	32.86028
6.94	32.09888
6.96	32.98401
6.98	33.20037
7	32.51636
7.02	32.21901
7.04	33.06943
7.06	33.25938
7.08	32.46489
7.1	32.34515
7.12	32.98983
7.14	33.09903
7.16	32.23083
7.18	32.30584
7.2	33.32049
7.22	33.10456
7.24	32.08161
7.26	32.22572
7.28	33.31667
7.3	33.01986
7.32	32.12672
7.34	32.66228
7.36	33.38836
7.38	32.64557
7.4	31.8551
7.42	32.55794
7.44	26.43263
7.46	6.013299
7.48	1.593339
7.5	0.0952723
7.52	-1.29755
7.54	-1.343128
7.56	-1.068763
7.58	0.2459087
7.6	-0.2765743
7.62	-1.536857
7.64	-1.024119
7.66	0.1689702
7.68	-0.5276396
7.7	-1.475657
7.72	-1.046126
7.74	-0.01264143
7.76	-0.6361539
7.78	-1.584224
7.8	-0.6235151
7.82	-0.01395886
7.84	-0.807665
7.86	-1.295107
7.88	-0.6117089
7.9	0.01889946
7.92	-0.8394043
7.94	-1.285066
7.96	-0.5286945
7.98	0.04675274
8	-0.9345737
8.02	-1.325738
8.04	-0.4376526
8.06	-0.1986947
8.08	-1.261266
8.1	1.368953
8.12	4.026425
8.14	21.51254
8.16	31.09408
8.18	31.90887
8.2	33.5816
8.22	33.88278
8.24	32.7524
8.26	32.49805
8.28	33.3079
8.3	33.27617
8.32	32.23589
8.34	32.57617
8.36	33.37477
8.38	33.14895
8.4	32.23772
8.42	32.67099
8.44	33.30472
8.46	32.93933
8.48	32.34949
8.5	33.03718
8.52	33.64066
8.54	32.62794
8.56	32.3018
8.58	33.08415
8.6	33.65683
8.62	32.55974
8.64	32.15484
8.66	33.28752
8.68	33.4804
8.7	32.43472
8.72	32.46271
8.74	33.29272
8.76	34.03183
8.78	27.17778
8.8	10.71385
8.82	2.806554
8.84	0.8800116
8.86	-1.809918
8.88	-0.8124397
8.9	0.5399256
8.92	-0.07992254
8.94	-0.7401542
8.96	0.1183649
8.98	0.5237063
9	-0.3455687
9.02	-1.297896
9.04	-0.1945957
9.06	0.6783509
9.08	-0.5606661
9.1	-0.8366641
9.12	0.2891433
9.14	0.3633346
9.16	-0.6253905
9.18	-0.9036857
9.2	0.1815957
9.22	0.3749252
9.24	-0.882039
9.26	-0.7440521
9.28	0.3623993
9.3	0.3312415
9.32	-0.8662194
9.34	-0.4804547
9.36	0.5655434
9.38	-0.0923017
9.4	-1.015718
9.42	-0.362689
9.44	0.3368521
